x0,x1,label
-1.2671290430818818,-0.9383710438368258,0
-1.0163868654816839,-0.9704724400428234,0
-0.9624636822401553,-1.4738722070015082,0
-0.8903704873378981,-1.0446773413621087,0
-0.953808087316361,-1.412231071077321,0
-1.3118895075389327,-1.2480519670938226,0
-1.0323289151974404,-0.9058214287179727,0
-0.5976057209243137,-0.8996962977950337,0
-1.3273203923259806,-0.8268063054152526,0
-1.086411971773265,-0.6520225554399183,0
-0.667616715973152,-1.428694398518536,0
-1.0265896211852326,-0.5125805006759804,0
-0.7298198312404903,-1.0245039646050758,0
-1.130321242578891,-1.282973903683602,0
-1.0494279553135062,-0.9053461137497926,0
-1.319332660304211,-0.7623508741516918,0
-1.0984586464010844,-1.6671985178700663,0
-1.329729809278957,-0.5303511799733598,0
-0.901013220537106,-1.113400708962399,0
-1.021066742476424,-1.5712042251678948,0
-1.1413314509364834,-0.8115108454631992,0
-0.8706996664582743,-0.91034299656667,0
-1.0156025655077365,-0.8130240639259508,0
-1.4975041201657702,-0.9488477638280847,0
-1.2511138429386321,-1.268659265407559,0
-1.0154296848297173,-1.049657962232596,0
1.3915650729743312,0.29503976544042804,0
1.0206961517431716,0.7657158995594675,0
0.5235707387744952,1.0141794147476333,0
0.07501719221271462,0.8338560931674542,0
1.0876972243812124,0.2541652919420717,0
1.2224089469706356,1.257308548168824,0
0.6028106728857597,1.1312138817584965,0
1.289657528558181,1.1229851987700283,0
0.8315833976997801,0.5808562073238818,0
1.2388015697052697,0.9820229024006789,0
0.9038569393298512,1.4254054641468348,0
0.21191013500597922,0.7874565050098672,0
0.8242051218725248,1.1354612317785275,0
1.420831617049119,0.7590653423267867,0
1.0547117112125115,0.9525581067454139,0
0.7571089298799589,0.6868020056136009,0
0.8648706611698427,0.8353051330226395,0
0.8115350559308603,0.9511071586171793,0
0.6030435137656853,0.7991016655313856,0
0.7911010959943366,1.0539170505127535,0
0.7006351827221259,1.110583090436345,0
1.1352085365332254,1.000053926657084,0
0.3478229997349504,1.1076629677333392,0
0.7201381183066133,0.5513731453098125,0
1.0962169997805218,1.0322920798400128,0
1.6140786349746592,1.0719718102111564,0
1.0336689380511699,1.1330357434364307,0
0.5990175144532771,0.7008656375788584,0
0.7369196612092561,0.8954709043249511,0
0.9794681228514166,0.6730296231608475,0
0.9187616049751288,0.7855187087651487,0
1.2152026218797969,1.1563769899947514,0
0.5673845402353624,0.5879142792778335,0
1.0516950351516665,0.8700680092324882,0
0.6584588951005769,0.4705325827020783,0
1.5076861980202072,1.335205757307561,0
0.9057553962637094,1.2435022658384072,0
1.1325221642735446,0.9651968201898301,0
0.6655070892133029,0.7797682004472876,0
1.1694355034389001,1.3622171242569094,0
0.6761645575617375,1.1627819700126305,0
1.472466176069788,1.514390520444372,0
1.4670564072003582,1.1309331691171582,0
0.9425551018382977,0.8898701074381781,0
1.6305290683563118,0.6549800641250038,0
1.139647181631088,0.9840293059106807,0
0.8870628528453125,0.662924620639432,0
0.9161799789017563,0.7712411740410102,0
0.8079187170568835,1.3527658435259242,0
0.5270913127411315,0.859239001505661,0
0.9176401062561694,0.974269812121059,0
0.8275969511555744,0.5653142888817612,0
0.6568733350605005,1.4592374369562997,0
0.9595764963026806,0.8805809127778582,0
0.9191034735458185,0.7133906006792292,0
0.6697806988410644,1.3360172962009151,0
0.8836681540041698,0.9885162609755674,0
0.9213693610863823,1.0041381389432953,0
1.4698971507280931,1.6644184956864148,0
0.9740946671432955,1.296314245811287,0
0.9111327874615592,0.97682409201925,0
0.38199756255660794,0.5317339450181252,0
0.9923205570326232,1.6553339653022552,0
1.038750514231214,1.627406058897832,0
0.8288958054625502,1.05714226306092,0
0.8032645855613175,0.7136372291395117,0
0.18394424030237644,0.5937116402745044,0
0.9387569810577009,0.6124417402848389,0
0.8331270852334937,1.1391002251675006,0
1.3624923471337573,1.2671743976484424,0
0.1880371891844202,1.1047473614670453,0
1.2510935037674777,0.39595974063910555,0
0.7031796923097491,0.7800903179326701,0
0.6785264441869656,0.444611993171248,0
0.8931008680178371,0.7263240042424755,0
0.8801030394089062,0.47882018775231144,0
1.9137884090305735,0.9800170578709525,0
1.3274402324946433,1.0307072752181659,0
1.2225177379515988,1.4217139723400978,0
1.182764787230938,0.7389196027490876,0
0.630128827210239,1.173293583920497,0
1.2594278846957636,0.8137038796988442,0
1.0270353397971899,0.8844077322538711,0
0.9964137892333528,0.6271693587070263,0
0.8821035579835853,1.374506777300499,0
1.2484283550648059,0.7107298596088467,0
0.66941825449174,1.3798802964184391,0
0.9489435573055569,1.1500282250886762,0
1.359650862888277,0.9762747267795157,0
1.1022856490105077,1.1288367568819806,0
1.0084726226940377,1.1145638330201937,0
1.212757711141171,1.1264067449725683,0
0.7517970294600969,0.7609519429579488,0
0.6081055645500577,1.0238918934057455,0
0.47508018480627373,0.9840200934146727,0
1.0439995668812192,0.6698683065784924,0
1.2288634452372083,0.7391073451450091,0
1.5896372741533795,0.6997948893240097,0
1.1502074262584632,0.5858195838589177,0
1.3150714329901283,0.7952664670395264,0
0.964539913707657,1.3115727293748423,0
1.1799955033062988,1.4215788551903403,0
0.553338872308058,0.7820797059504477,0
0.7995518158918575,1.5427709784063273,0
0.6445091748238626,0.47950153920641264,0
0.8614477470113403,1.0219240627489776,0
0.7679131814099831,0.6877445024371497,0
0.9850769880396203,1.2393341348824498,0
1.0839569007170178,0.7989308433045569,0
1.0754419092334886,0.9901408337984355,0
0.7379976186927066,0.8987607807016099,0
1.2078669074347526,0.7709117220125834,0
0.7583663038673482,0.9006421783781384,0
0.37089510414130045,1.0660618232333068,0
0.6744107685522461,0.561103715662765,0
0.7256346568704262,1.5871429959003196,0
1.4160580264417044,0.5971539854005031,0
1.1639661018777334,0.7543948385763942,0
1.2659703369621558,1.600709551429474,0
0.8992527323075231,0.6758763981839866,0
0.922973086879888,0.7887074602280316,0
0.6855874533874886,0.9914166167862682,0
1.0209888047803557,0.8079341963814622,0
0.8987167311635526,0.3137084752436151,0
0.8939720125683248,1.1358343462020073,0
1.0825898225070685,1.2615666084439845,0
0.8080638835113305,0.9618534342843691,0
0.7604711466204698,0.7551765052467672,0
1.0647960646660148,0.7717264824149754,0
0.6939433454210604,0.7904025759947106,0
0.3737693280778819,1.2522274234640334,0
0.9635363886273882,0.6313464820086181,0
1.3739429997783366,1.1394716572606727,0
1.1959260991962926,0.8947362414705886,0
1.4270898607078004,0.7746957148327155,0
0.8180748334308164,0.8747429234796923,0
0.8057074028856397,1.0543963750223058,0
1.2452881224327599,1.1669233063599,0
0.9318102536535107,0.7767693471493576,0
1.4130938104489814,0.9667454939510098,0
1.5080556371510156,0.68572218668113,0
1.4372342283168016,1.1348313018697496,0
1.4419602381060161,0.9601438425031396,0
1.1179760715418448,1.3632235879354508,0
0.5145812316540436,1.1333023642613251,0
0.6173519351561413,0.9384958730739821,0
0.8937953415295548,0.7020141730647518,0
0.9798563056058464,1.0791796790473185,0
1.1409866327547558,0.4060857897450372,0
1.227491320809173,0.8842941121404733,0
-1.3678979174528014,0.12727023665778464,1
-0.733891310191923,0.7443758841907172,1
-0.965516246019789,0.7066248109693066,1
-1.3762713319804956,1.2299050024941949,1
-1.1873996752610603,0.9982810404483263,1
-1.0737888482511588,1.3047441968646247,1
-0.6639296901244615,0.7617591617611563,1
-1.046490288002377,1.4480831601174313,1
-0.9838733092148424,0.9649618210144751,1
-1.1052770465556536,1.4538491964347713,1
-0.04087402468517784,1.2647232751492374,1
-0.6145363913305689,0.6915724999354026,1
-0.6933046341479309,0.7329225635269029,1
-0.07243124489536981,1.1683789205414223,1
-0.7176667125097016,1.1515375061090263,1
-0.7519476110580119,0.8343295460611193,1
-0.46209899106126756,0.970575094438112,1
-0.29732236169848647,0.9744080586704492,1
-0.7834808403398505,0.9921678717339159,1
-0.4685581168088979,0.04483010509813725,1
-1.1424963246940878,0.9617905036185654,1
-0.7438198909076774,0.794435014233338,1
-0.38225463919696695,0.5636240722847329,1
-0.44089315155080483,1.481379453256618,1
-1.4915872511977493,0.8722924754431192,1
-1.1048114875414812,0.9172997592525309,1
-0.8761713016705899,0.8359721809032314,1
-0.6613664364341905,0.6233247209274719,1
-0.8191133353970922,1.079506401855887,1
-0.8312361853325159,0.6273805596346497,1
-0.7634296736144576,0.7906125244291531,1
-1.077353736833652,1.1098917587791304,1
-1.471632167520945,1.0417326129280642,1
-0.6567118744074083,1.0163375739393556,1
-0.46848241946892616,1.0193286562200734,1
-1.0420578176863005,1.6144531228927883,1
-0.5720973561722853,0.9115574320172963,1
-0.7601716715766254,1.17842130434638,1
-1.3381822483166814,1.3608025236520271,1
-1.1070728196339776,1.4307818472795293,1
-1.2633198565635342,0.9881975962544944,1
-0.9079722933928057,0.6617934335796023,1
-1.2159141079109936,1.1273531371043415,1
-1.2035682403282582,0.9210411610358548,1
-0.6655537212157608,0.9676568489774443,1
-0.8647125701103912,1.0373659440610046,1
-1.3360163941995926,0.7564773930958879,1
-1.3537256058306992,0.45510941116477094,1
-1.4514327290810372,1.3256497375124092,1
-0.8810520800182348,0.9026936157777137,1
-1.1703103328323654,0.8647217435093449,1
-1.2739884225713716,1.5423571601680792,1
-1.0642162301635358,0.26856736738302184,1
-1.3546558318807396,1.1609912929190402,1
-1.0443226769141103,0.7845344961700159,1
-1.2461720629286541,1.618664392007127,1
-0.8178670610501418,0.9949178564128092,1
-1.227468779202164,1.0057112822266732,1
-1.4376646917793092,1.2939850101172767,1
-0.7432807201540644,1.0287970201390224,1
-1.0909267913207799,0.7217147713037797,1
-1.092944089490079,0.9215020759766336,1
-1.0540585190346259,0.7141749073529446,1
-0.9367121316343073,0.9852808180822324,1
-1.2572307104740423,0.908606749562375,1
-1.2126397330067356,0.8744058935751851,1
-0.38353800868897125,0.5330298725357735,1
-1.0346748489803181,0.7658522792208942,1
-0.8259632394518126,1.2108193154487594,1
-1.0556800511622126,0.6302332611643837,1
-0.5644960003351598,1.1531129535808566,1
-0.8761375279172628,0.4913838227464012,1
-1.1469205571493268,1.2753195149488195,1
-1.1134511182124445,0.5956988717420889,1
-0.8340231713606093,0.41469076378350195,1
-0.9206931169742754,1.020469445483561,1
-0.9009797178555171,1.2381920384149854,1
-0.7023526504505619,1.137254706339253,1
-0.9050163623666544,0.8956691778459239,1
-0.7862448509626955,1.2085200070141657,1
-0.43166770617283,1.343735049847801,1
-0.8314330062027984,1.1202735296653474,1
-0.41287451708476863,0.6008763816964123,1
-0.5393832819193318,0.6050622358443267,1
-0.969463935515269,1.17970818784387,1
-0.7954409860867613,1.6793912015512944,1
-0.8740531322523096,0.917212417618144,1
-1.0830545507327274,0.7575070666549806,1
-1.4053794623301659,1.0381277282556909,1
-1.0978899642884254,0.9617609391764228,1
-0.8082556859530104,0.7925259988549205,1
-1.3196394475761128,0.9940502709625388,1
-1.0081084298783813,1.1823646615173062,1
-0.6854609950111619,1.2718369715807163,1
-0.8826067879505721,0.9796233214261566,1
-1.155059087598544,1.238571958914402,1
-0.6440285135156572,1.2531439463301455,1
-1.3153647885489772,1.115342799442478,1
-1.4158522579939674,1.1776175348248414,1
-0.5748658834945884,0.4294312133790425,1
-1.4388059209792035,0.061670896840668135,1
-0.9783583502841751,1.1949196965923625,1
-1.245475008920497,1.1369552361396507,1
-0.5513667750770894,0.5093879278302069,1
-0.8782499170011924,1.112668566533289,1
-1.4151472394299558,1.4446928659198797,1
-1.0257055190196955,1.2704184703306407,1
-0.8736042612231171,0.262919783445941,1
-0.7282895581996159,0.7054087359128027,1
-0.4534311257857157,1.0493693114715676,1
-0.8637328626441393,0.9413697836903987,1
-0.561973211160108,1.0888876162626893,1
-0.8235311288616994,1.179029728309073,1
-1.1366661459663279,1.4113185766763003,1
-0.42232157833763156,0.49869002243383204,1
-0.7347354846613053,0.6119714344159045,1
-0.4688808870477135,1.0152742717639922,1
-1.7866627731947529,0.6947941622997247,1
-0.6965979922267812,1.6605814988309726,1
-1.460888438844447,1.1544815176136818,1
-0.4141022965713609,0.6826859774499067,1
-0.5349818528341141,1.0113100574606901,1
-1.122457189623756,0.693978525034677,1
-0.8306080196276224,0.5819622002558108,1
-1.2534598777530752,0.7198593256532966,1
-1.0689808748247949,0.9547100171497379,1
-0.6675883529681823,1.09892409137182,1
-0.9985615123395976,1.1347275038684101,1
-0.7963500951299355,0.9172863888931958,1
-0.9872361197132847,1.5960868221832207,1
-1.3464520034824274,0.9874171968721411,1
-0.9203634126647574,0.9225571594619896,1
-0.8537653572979618,0.9311941293670524,1
-0.7842446135308295,1.0400099635642255,1
-0.815704792876023,0.9143750120714996,1
-0.8244306579768526,0.6791163845587636,1
-0.6167663768766379,0.8297680523110837,1
-1.3018725201626655,0.9901060149475774,1
-0.8792229066400393,0.8048097113938107,1
-1.4285388685895144,1.303749735777003,1
-0.7554296040134053,0.7170701898941098,1
-0.6644016401570131,1.124068688252911,1
-0.48418974842480944,0.8358175855787592,1
-0.17494844461897277,0.8647142197008619,1
-0.8612041779145672,1.2150061848788,1
-1.1391193630258127,1.1076978195097777,1
-1.0311363421352637,0.8467007282920971,1
-1.1852188014295548,0.5940992455967752,1
-0.5913091886961311,0.9620441591570837,1
-0.6729869019978924,1.3795140974355753,1
0.8385223138872496,-0.9387190481873532,1
0.938590260220825,-1.0392137123604213,1
1.2286544767748901,-0.8319368655214865,1
1.1382772695930103,-0.8461268149906713,1
0.6609737684605264,-1.3423678320626848,1
1.1087397104392913,-0.8698006192366231,1
0.8836383572083207,-0.7511028745902621,1
0.8774946132157206,-1.5201582898553188,1
0.45758934599254036,-1.2341729343783512,1
0.7442164653205994,-1.17105222645357,1
1.4982510244237628,-1.009462171372145,1
1.0725529270509138,-0.861290003000943,1
0.8239513891417685,-0.8341814147316199,1
1.196042568383087,-1.4173176508473335,1
1.2313863209056002,-1.3620502100630507,1
0.7775028628361971,-0.9133183252017105,1
0.7179564475672409,-0.937482590932348,1
1.2866510757068998,-0.776549171727958,1
0.3398684441356187,-0.8283671360081568,1
0.5800585296724069,-1.0140952385249302,1
0.7097732746208234,-0.9132700056843829,1
1.031920327551889,-0.9709332928871891,1
0.7601982800733743,-0.8340779980151313,1
1.1949099702948667,-0.5387327021536954,1
0.8733061452914173,-0.5744269296624279,1
0.19765755392025924,-1.2914262300022705,1
0.8112527210202791,-0.8587977976796294,1
0.7738303597396948,-1.4021079540451298,1
1.042611494645724,-0.6410377800784475,1
0.9128652194309531,-1.3477761837061575,1
1.0650093830136862,-0.9927266539101132,1
1.1702809913778331,-1.2768572403322462,1
0.8787304120727228,-0.5694097589000326,1
1.1534178818275576,-1.0096141609922804,1
1.4930371822606863,-1.1772246475779047,1
1.050260678995599,-1.0603987738386167,1
0.22293595568952598,-0.5732053945801737,1
0.7834258642480232,-1.0858746889529887,1
0.8259957914045543,-0.7894978582500352,1
0.7662502643947723,-0.8780826848582308,1
1.138392564313102,-0.8615247374989043,1
0.708572584990327,-1.0282627927683547,1
0.772347597986585,-1.0814463929360707,1
1.3714339089428131,-0.5686242010533722,1
0.9542959151947095,-0.5253741583335892,1
0.9244394268732438,-0.7647067658458174,1
0.3990362704013126,-1.074880231193948,1
0.9752725086872912,-1.249365827696252,1
1.4050454706078603,-0.8560005526313729,1
1.0446226604208073,-0.7606447783873507,1
1.1438927429887817,-1.6995822225953188,1
0.6631856575441275,-1.1802891364129053,1
1.4891826907841799,-1.0232136150767353,1
1.4708403309666858,-0.8525283480650313,1
0.968726765954694,-0.928050361619005,1
1.2272281915359569,-0.6074121885543573,1
0.6778055859490456,-1.3885935561227394,1
0.9569242340433685,-0.6414461940431561,1
0.2716359940222318,-1.3853191483839908,1
1.5911814658411572,-1.4891336720822446,1
0.8072751397776372,-0.8787979679327914,1
0.8927531857500535,-1.1472772480314246,1
1.4255767321296942,-0.6427993224176142,1
1.5156918462053046,-1.5118439632466008,1
1.1087207554683043,-0.6818043673649916,1
1.2056624412682826,-1.3811405866675655,1
0.4280218732455916,-0.7920730027840148,1
0.8652579921690128,-0.3042295620437774,1
1.1527090440323244,-0.4971590029542489,1
0.8593654316460924,-0.8847592357693232,1
0.5455631052928912,-1.2455808185443857,1
1.3453851723678294,-0.9042954299926744,1
0.45449869733319737,-0.3692179195588165,1
1.366659192722866,-0.9501954940927964,1
1.3400598354120938,-0.8666077855325206,1
0.8115034953656087,-1.1949746906048049,1
1.173420437395632,-0.8892428522025353,1
0.9145109681722366,-0.7135485336869396,1
1.0214106207188467,-0.7358615775265102,1
1.1344057765444333,-1.2040342417083991,1
1.1244762159016042,-0.6551006952806319,1
0.44677639797523755,-1.0826064150658918,1
0.7985853557135881,-0.5381143756012263,1
0.8687696234902487,-1.0040154397751107,1
1.4980114588634672,-1.4270855668247677,1
0.8003625112984757,-1.5331518998898523,1
1.167545681499984,-1.4103655689830787,1
0.2130765255355534,-0.8596040695587289,1
1.5776126661262921,-0.4886458528502856,1
0.9459073690345906,-1.1823064370494123,1
0.4017180082228242,-0.7794499844404973,1
0.9488616395292794,-0.9404748467840743,1
1.0224688598753395,-0.7841156912787353,1
0.870608468050964,-0.9334745043365134,1
1.0879485726393565,-0.7092442624013489,1
0.819606079665562,-0.6677616527510315,1
0.8948238940703303,-0.915425538902887,1
1.1765395536946084,-0.9168956278137181,1
0.9269165937041798,-1.4935913346347267,1
1.1363510620615243,-0.9495980881046947,1
0.3101848488323534,-1.6891193387202534,1
1.042332458491253,-1.8216110016137879,1
0.5104432052705261,-0.8318472790841025,1
0.6931329606391881,-0.8268755927431319,1
1.2500087592140938,-1.1366979687709033,1
1.3389774084812394,-0.9949756271241398,1
1.0370387551058515,-0.7666861538722123,1
0.521672769531684,-0.6334722493693878,1
0.8317629917679507,-0.6335377702366615,1
1.218785499018146,-1.2132220394259663,1
0.8248414002512962,-0.6519889882850448,1
0.7551525351506665,-0.7938653150195334,1
0.6007465493328683,-0.5828505748664042,1
0.6584009733094215,-0.6971811013740394,1
1.2022899259590945,-0.6822049426026793,1
1.55595302251478,-1.6732593292224793,1
1.0147859933298018,-1.1600156724955597,1
0.987464957645486,-0.8647661615676221,1
1.2190608887469523,-0.999102375351723,1
0.6763270784706448,-0.9852175603956023,1
0.7239249902428574,-1.258045228465779,1
0.9510676298649297,-0.8449293399006247,1
1.2207048915926453,-0.8774285195682173,1
0.9957912228128114,-0.8789488656405828,1
1.1139190293598586,-1.0632702551690378,1
0.4046469015928972,-1.0772817275932325,1
0.4779260981421272,-1.3961956504573145,1
0.9187493155168865,-0.7189553453948704,1
0.9206620537486562,-1.2804347684064241,1
1.3728104221150095,-1.2867605514282603,1
0.8580167024452267,-1.3936189245860457,1
1.6096590229759264,-1.475933626876906,1
0.8062703492777759,-0.6103995944509706,1
0.45867800446502943,-0.618730488730665,1
0.5791395395030774,-0.9061354536894161,1
1.2666713894572685,-0.9156743359212277,1
0.8741772027220265,-1.2187521438387146,1
1.0094160100798437,-0.9374897183869014,1
1.1727076784835444,-0.7849356851268487,1
1.2251218195872162,-0.7119526347524393,1
0.8405889148256762,-1.0701469968277197,1
1.0476363984071682,-0.3844698774949212,1
1.657229425126865,-0.8428483531407626,1
0.16047939369010117,-0.38650332746649424,1
0.5217428324836738,-0.39121210809072504,1
1.071768975037279,-1.4540138652333365,1
0.6832444873098056,-1.168132102688376,1
1.0217098301619014,-0.8907160115791805,1
1.1007711906309814,-0.49075853190628715,1
0.7903105058686568,-0.4312771259223774,1
